tweets,features,sentiment
RT @capitalpostnews: Finance Minister @PiyushGoyal chairing #GST Council meeting in New Delhi today,"['rt', 'finance', 'minister', 'chairing', 'gst', 'council', 'meeting', 'delhi']",neutral
"Centre extends suspension of reverse charge mechanism by one year - The Hindu BusinessLine - https://t.co/FVlmmSUz07
#GST","['centre', 'extends', 'suspension', 'reverse', 'charge', 'mechanism', 'hindu', 'businessline', 'gst']",negative
@someshjha7 @RURALINDIA #Greek Nightmare for any Gov of India to provide for such a huge shortfall from existing re… https://t.co/XOuQHXBkZ2,"['greek', 'nightmare', 'gov', 'india', 'provide', 'huge', 'shortfall', 'existing']",negative
"RT @gchikermane: Problems with India's #GST according to IMF:

Legislative complexity: exclusions, exemptions, deductions, rate differences…","['rt', 'gst', 'according', 'legislative', 'exclusions', 'exemptions', 'deductions', 'rate']",neutral
"When the fundamental design of a structure is itself flawed, no amount of tinkering ever fixes it. The same goes fo… https://t.co/3yOCUSHSfG","['fundamental', 'design', 'structure', 'flawed', 'amount', 'tinkering', 'fixes', 'goes']",positive
The GST Council does well to focus on the concerns of #small firms. Firms with an annual turnover of less than ₹5 c… https://t.co/fFmZua7GZy,"['gst', 'council', 'focus', 'concerns', 'firms', 'firms', 'annual', 'turnover']",positive
RT @capitalpostnews: Finance Minister @PiyushGoyal chairing #GST Council meeting in New Delhi today,"['rt', 'finance', 'minister', 'chairing', 'gst', 'council', 'meeting', 'delhi']",neutral
"RT @ET_RISE: #IMF says multiple rate structure of #GST &amp; other features could give rise to high compliance &amp; administrative costs. 
https:/…","['rt', 'imf', 'multiple', 'rate', 'structure', 'gst', 'features', 'rise', 'compliance', 'administrative', 'costs']",neutral
RT @capitalpostnews: Finance Minister @PiyushGoyal chairing #GST Council meeting in New Delhi today,"['rt', 'finance', 'minister', 'chairing', 'gst', 'council', 'meeting', 'delhi']",neutral
IMF Advises India To Consider Simpler #GST Rate Structure https://t.co/MFIbGrTKSI,"['imf', 'advises', 'india', 'consider', 'simpler', 'gst', 'rate', 'structure']",negative
"RT @BJP4India: Indian industries hail #GST revamp, pass on benefits of #GST rate cuts to the consumers. https://t.co/V4Tk0ZQTnF","['rt', 'indian', 'industries', 'hail', 'gst', 'revamp', 'pass', 'benefits', 'gst', 'rate', 'cuts', 'consumers']",neutral
RT @capitalpostnews: Finance Minister @PiyushGoyal chairing #GST Council meeting in New Delhi today,"['rt', 'finance', 'minister', 'chairing', 'gst', 'council', 'meeting', 'delhi']",neutral
RT @capitalpostnews: Finance Minister @PiyushGoyal chairing #GST Council meeting in New Delhi today,"['rt', 'finance', 'minister', 'chairing', 'gst', 'council', 'meeting', 'delhi']",neutral
"The 29th GST Council meeting was organized at New Delhi on the 4th of August, 2018. 

https://t.co/wv5dmTJPtX… https://t.co/ckW9zr21h5","['gst', 'council', 'meeting', 'organized', 'delhi', 'august']",positive
"#withDIA - a smart aide, a ready reckoner for all your #legal and #GST roles. Sign-up today and contextually engage… https://t.co/w1YAlf0TOm","['withdia', 'smart', 'aide', 'ready', 'reckoner', 'legal', 'gst', 'roles', 'contextually']",positive
In this post I cover Hire Purchase agreements and how #GST relates to them. https://t.co/TwhHcma9Yq #bookkeeping,"['post', 'cover', 'hire', 'purchase', 'agreements', 'gst', 'relates', 'bookkeeping']",neutral
Use @JioGST #software solutions for simple &amp; easy #GST compliance https://t.co/orOk4f2Cfx,"['software', 'solutions', 'simple', 'easy', 'gst', 'compliance']",positive
RT @capitalpostnews: Finance Minister @PiyushGoyal chairing #GST Council meeting in New Delhi today,"['rt', 'finance', 'minister', 'chairing', 'gst', 'council', 'meeting', 'delhi']",neutral
"Planning to buy a new washing machine for your home? Then don’t miss this chance!
Now buy a #WashingMachine of your… https://t.co/zKtVfBVhq6","['planning', 'buy', 'washing', 'machine', 'home', 'miss', 'buy', 'washingmachine']",positive
"RT @FCLive: Bills to hike #GST composition limit, simplify forms tabled https://t.co/rKhoO7znr2 https://t.co/X8tiptW5Ov","['rt', 'bills', 'hike', 'gst', 'composition', 'limit', 'simplify', 'forms', 'tabled']",neutral
"Gonna be live in the morning 7am CST to be exact. Yall let me know watcha want me to play LanceFam.
#GST… https://t.co/JByuKVK6IL","['gonna', 'live', 'morning', 'cst', 'exact', 'yall', 'watcha', 'play', 'lancefam']",negative
"RT @ET_RISE: #IMF says multiple rate structure of #GST &amp; other features could give rise to high compliance &amp; administrative costs. 
https:/…","['rt', 'imf', 'multiple', 'rate', 'structure', 'gst', 'features', 'rise', 'compliance', 'administrative', 'costs']",neutral
"Tax breather under GST for e-com on the anvil
 Read More: https://t.co/qCWKaR5It8…/tax-breather-under-gst-for-e-co…… https://t.co/YoyWYuxMLn","['tax', 'breather', 'gst', 'anvil', 'read']",negative
"RT @ET_RISE: #IMF says multiple rate structure of #GST &amp; other features could give rise to high compliance &amp; administrative costs. 
https:/…","['rt', 'imf', 'multiple', 'rate', 'structure', 'gst', 'features', 'rise', 'compliance', 'administrative', 'costs']",neutral
RT @fmtoday: Najib: Malaysia to suffer 4 'great blows' without GST @NajibRazak #GST #SST #tax #MalaysiaBaharu https://t.co/k2h6KCTraY,"['rt', 'malaysia', 'suffer', 'blows', 'gst', 'gst', 'sst', 'tax', 'malaysiabaharu']",negative
Best Taxation Training from SNCO! Get your queries resolved by experts. Visit https://t.co/ZDx3EjnRhA or call +91 9… https://t.co/QOGRwYaSmn,"['taxation', 'training', 'queries', 'resolved', 'experts', 'visit', 'call']",neutral
"RT @ET_RISE: #IMF says multiple rate structure of #GST &amp; other features could give rise to high compliance &amp; administrative costs. 
https:/…","['rt', 'imf', 'multiple', 'rate', 'structure', 'gst', 'features', 'rise', 'compliance', 'administrative', 'costs']",neutral
#IMF says multiple rate structure of #GST &amp; other features could give rise to high compliance &amp; administrative cost… https://t.co/EBB4dfGUEo,"['imf', 'multiple', 'rate', 'structure', 'gst', 'features', 'rise', 'compliance', 'administrative']",positive
RT @ETNOWlive: Good growth across all segments and #GST benefits are flowing through. Half of growth came from volumes and other half from…,"['rt', 'growth', 'segments', 'gst', 'benefits', 'flowing', 'half', 'growth', 'volumes', 'half']",neutral
"GST Improved Business And Economic Climate In India, Says IMF 
@IMFNews @GST_Council @FinMinIndia @RBI @PMOIndia… https://t.co/VKyJfLcwDu","['gst', 'improved', 'business', 'economic', 'climate', 'india', 'imf']",positive
"@JabongIndia I have given you a specific product and have asked about it. GST is calculated on the Sale price, so b… https://t.co/lH71nu5N8v","['specific', 'product', 'gst', 'calculated', 'sale', 'price']",negative
"@JabongIndia please explain clearly how you calculate GST on your products, seem to be violating what @GST_Council… https://t.co/M3IIGYFExn","['please', 'explain', 'calculate', 'gst', 'products', 'violating']",neutral
"Bills to simplify GST forms, hike composition limit in Lok Sabha - 
https://t.co/bvcHxVHKHS
#GST","['bills', 'simplify', 'gst', 'forms', 'hike', 'composition', 'limit', 'lok', 'sabha', 'gst']",positive
RT @23SapphireAngel: We're back bitches. Come join us for some crazy squad fun. ^_^ goal is still 5 subs for aug. And 25 new followers.  ht…,"['rt', 'bitches', 'join', 'crazy', 'squad', 'fun', 'goal', 'subs', 'aug', 'followers']",neutral
"RT @acuiteratings: #AcuitéInMedia

'#GST cut may not push up companies' #profit margins'

@sumancho , President-Ratings shares his #views i…","['rt', 'gst', 'cut', 'push', 'companies', 'profit', 'margins', 'shares', 'views']",neutral
"RT @gchikermane: India part of 5 countries having 4 or more GST rates (4 non-zero rates of 5%, 12%, 18%, and 28%; special low rates of 3% o…","['rt', 'india', 'countries', 'gst', 'rates', 'rates', 'special', 'low', 'rates']",neutral
"Problems with India's #GST according to IMF:

Legislative complexity: exclusions, exemptions, deductions, rate diff… https://t.co/QMq0qAZqg6","['gst', 'according', 'legislative', 'exclusions', 'exemptions', 'deductions', 'rate']",negative
RT @moneycontrolcom: #IMF asks India to consider simpler #GST rate structure https://t.co/tNwAKaDSjM @IMFNews,"['rt', 'imf', 'india', 'consider', 'simpler', 'gst', 'rate', 'structure']",neutral
"India part of 5 countries having 4 or more GST rates (4 non-zero rates of 5%, 12%, 18%, and 28%; special low rates… https://t.co/UoYpjuphTY","['india', 'countries', 'gst', 'rates', 'rates', 'special', 'low']",negative
RT @fmtoday: Najib: Malaysia to suffer 4 'great blows' without GST @NajibRazak #GST #SST #tax #MalaysiaBaharu https://t.co/k2h6KCTraY,"['rt', 'malaysia', 'suffer', 'blows', 'gst', 'gst', 'sst', 'tax', 'malaysiabaharu']",negative
"RT @ibrahimsaninet: This is my conversation with @Khairykj on his thoughts on retaining #GST, #Vote18, and #ShadowCabinet.

Watch it at htt…","['rt', 'conversation', 'retaining', 'gst', 'vote18', 'shadowcabinet', 'watch']",neutral
"GST: India Advice To Simpler GST Structure Rates By IMF
#GST #IMF #EconomicUpdate #trendingnews #importantnews… https://t.co/TfuBohtOBA","['india', 'advice', 'simpler', 'gst', 'structure', 'rates', 'imf', 'gst', 'imf', 'economicupdate', 'trendingnews']",negative
"@IMFNews says #India is source of global #economy growth, these key #reforms can help it catch up with #China.… https://t.co/jFdv1sz5Yx","['india', 'source', 'global', 'economy', 'growth', 'key', 'reforms', 'help', 'catch']",neutral
"A sharp, 1-minute analysis of India's prospects by @IMFNews lauds reforms such as #GST and #IBC but places alerts o… https://t.co/FOLN9MYqyc","['sharp', 'analysis', 'prospects', 'lauds', 'reforms', 'gst', 'ibc', 'alerts']",positive
"#GSTCouncil to mull rate reduction for over 3 dozen goods
Read Full Report: https://t.co/mGcqkuwfXR
#gst #gstnews… https://t.co/VZ8GIvbJM2","['gstcouncil', 'mull', 'rate', 'reduction', 'dozen', 'read', 'gst']",positive
Taxpayer's guide on searching details of registered dealer/ supplier from the GST Portal. #GST #gstcouncil… https://t.co/NZ44Kgbffm,"['guide', 'searching', 'details', 'registered', 'supplier', 'gst', 'portal', 'gst']",neutral
"The Delhi High Court has asked to withdraw the petition, which was filed by Meerut Publishers Association and Insti… https://t.co/Tiq1SHqbWV","['delhi', 'court', 'withdraw', 'petition', 'filed', 'meerut', 'publishers', 'association']",neutral
#CBIC specifies the special procedure for registration of #taxpayers who had received provisional IDs but could not… https://t.co/G3XeWh0E2P,"['cbic', 'specifies', 'special', 'procedure', 'registration', 'taxpayers', 'received', 'provisional', 'ids']",positive
"RT @cbic_india: Reduced GST Rates: Handbags, Cosmetics, Dryers and Perfumes etc.
Bringing joy and color in Women's life.

#GST #GSTCouncilM…","['rt', 'reduced', 'gst', 'handbags', 'cosmetics', 'dryers', 'perfumes', 'etc', 'bringing', 'joy', 'color', 'life', 'gst']",positive
"Ultimate Solution of Inventory Software.
Brand New GST Ready Billing Management System.....

Visit Us -… https://t.co/NUAO3TzfrF","['ultimate', 'solution', 'inventory', 'software', 'brand', 'gst', 'ready', 'billing', 'management', 'system', 'visit']",neutral
"Bit relief for in registered dealer ....due to extension of reverse charge mechanism under #GST

https://t.co/gvv4xM1dAN","['bit', 'relief', 'registered', 'dealer', 'due', 'extension', 'reverse', 'charge', 'mechanism', 'gst']",negative
#GST | Centre extends suspension of reverse charge mechanism by one year. @EY_India Tax Partner @Abhishe21029822 sh… https://t.co/QuVRU7dYEX,"['gst', 'centre', 'extends', 'suspension', 'reverse', 'charge', 'mechanism', 'tax', 'partner']",neutral
"RT @MahendraSkills: #GST Batch #Assessment accomplished successfully at #PMKK Sitapur

@PMOIndia @MSDESkillIndia @NSDCINDIA @dpradhanbjp @A…","['rt', 'gst', 'batch', 'assessment', 'accomplished', 'successfully', 'pmkk', 'sitapur']",neutral
"RT @coniferlabsIn: Get 3 Months free Trial

Give us a call today : +91 72070 81224 / +91 98254 60000 / +91 70004 77808

Email : info@conife…","['rt', 'months', 'free', 'trial', 'call', 'email']",neutral
RT @23SapphireAngel: We're back bitches. Come join us for some crazy squad fun. ^_^ goal is still 5 subs for aug. And 25 new followers.  ht…,"['rt', 'bitches', 'join', 'crazy', 'squad', 'fun', 'goal', 'subs', 'aug', 'followers']",neutral
IMF asks India to consider simpler GST rate structure https://t.co/vGTaXwMXzh via @economictimes #IMF #GST,"['imf', 'india', 'consider', 'simpler', 'gst', 'rate', 'structure', 'via', 'imf', 'gst']",neutral
"#GST Batch #Assessment accomplished successfully at #PMKK Sitapur

@PMOIndia @MSDESkillIndia @NSDCINDIA… https://t.co/oz5sIpFgB4","['gst', 'batch', 'assessment', 'accomplished', 'successfully', 'pmkk', 'sitapur']",positive
"RT @GoNews24x7: In June 2018, only 36.17% taxpayers filed GSTR-1, the Government informed Parliament. Procedural difficulties are largely t…","['rt', 'june', 'taxpayers', 'filed', 'government', 'informed', 'parliament', 'procedural', 'difficulties']",neutral
PwC’s GST Compliance Solution lets you reconcile with vendors seamlessly on a single platform. Uncomplicate your… https://t.co/eT8lDfTOCM,"['gst', 'compliance', 'solution', 'reconcile', 'vendors', 'seamlessly', 'single', 'platform', 'uncomplicate']",neutral
#AutoComponents Should be Under 18 Percent #GST: #ACMA #Manufacturing https://t.co/ncnT7o5W7Q https://t.co/P6YCvIxS5I,"['autocomponents', 'percent', 'acma', 'manufacturing']",negative
Centre extended the suspension of the reverse charge mechanism(#RCM) on purchase of #goods/#services by registered… https://t.co/X4JMDM1sJS,"['centre', 'extended', 'suspension', 'reverse', 'charge', 'purchase']",negative
"RT @cbic_india: Paint Yourself in the colours of Freedom.

Government reduces GST Rates from 28% to 18% on Paints &amp; Varnishes.

#GST #gstco…","['rt', 'paint', 'yourself', 'colours', 'freedom', 'government', 'reduces', 'gst', 'rates', 'paints', 'varnishes', 'gst']",neutral
"When should #EwayBill be issued?
- Movement of #goods in a vehicle/conveyance is of value more than Rs. 50,000 (eit… https://t.co/1KuWm2ylvd","['ewaybill', 'issued', 'movement', 'value', 'rs']",negative
Find all the latest updates on GST council meetings held after the implementation of GST. The latest GST council de… https://t.co/3Op6zR5uQn,"['updates', 'gst', 'council', 'meetings', 'held', 'implementation', 'gst', 'gst', 'council']",negative
"#GST Council Meet: The government will offer incentives on digital payments in the country, TV news channels report… https://t.co/UJ2TMAVbQ6","['gst', 'council', 'government', 'offer', 'incentives', 'digital', 'payments', 'country', 'tv', 'news', 'channels']",negative
"The commercial tax department today freed transportation of goods pertaining to job work.
#GST #gstcouncil #gstcouncilmeet","['commercial', 'tax', 'department', 'freed', 'transportation', 'pertaining', 'job', 'gst', 'gstcouncil', 'gstcouncilmeet']",positive
"Govt introduced 4 bills in the Lok Sabha to amend the #GST laws
- Simplified returns &amp; raise threshold to Rs 15 mil… https://t.co/bnZVQRQKZB","['govt', 'introduced', 'bills', 'lok', 'sabha', 'amend', 'gst', 'laws', 'simplified', 'returns', 'raise', 'threshold', 'rs']",negative
