tweets,features,sentiment
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @gauravcsawant: voice of India will be heard in Parliament. India is not just about economic story. India is also about social construct…,"['voice', 'india', 'heard', 'parliament', 'india', 'economic', 'story', 'india', 'social']",positive
"@RepCummings Congressman, I have to disagree, It's NOT beneath him. Its who he is &amp; who he has continuously proven… https://t.co/HRA1ohYhwn","['congressman', 'disagree', 'beneath', 'continuously']",negative
RT @kpmaurya1: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
@VoxLiberte @GeorgeTakei @SpeakerRyan @SenMajLdr @SenateGOP @HouseGOP @GOP @sfpelosi @SenSchumer @SenateDems… https://t.co/uj9Tdb7voD,[],negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @AditiSinghINC: #RahulHugsModi Rahul Gandhi Ji sets the Gold Standard of politics by walking the talk with Love/Compassion Not HATE/BIGO…,"['rahulhugsmodi', 'rahul', 'gandhi', 'ji', 'sets', 'gold', 'standard', 'politics', 'walking', 'talk']",positive
"RT @ncbn: Initiating the #NoConfidenceMotion, @jaygalla comprehensively exposed injustice done to AP. On behalf of 5 Cr people of AP, we de…","['initiating', 'noconfidencemotion', 'comprehensively', 'exposed', 'injustice', 'ap', 'behalf', 'cr', 'people', 'ap']",positive
RT @ncbn: This is a fight between majority and morality. We want the provisions of the Act and promises made to people of Andhra Pradesh du…,"['fight', 'majority', 'morality', 'provisions', 'act', 'promises', 'people', 'andhra', 'pradesh']",negative
RT @kpmaurya1: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @kpmaurya1: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
"RT @bsindia: 'The Indian Rupee just gave the Supreme leader, a vote of No-confidence, crashing to a historic low,' @RahulGandhi taunts  

#…","['indian', 'rupee', 'supreme', 'leader', 'vote', 'crashing', 'historic', 'low', 'taunts']",neutral
"RT @ianuragthakur: For posing baseless allegations and misleading the Parliament &amp; people with bunch of lies, @RahulGandhi must apologise t…","['posing', 'baseless', 'allegations', 'misleading', 'parliament', 'people', 'bunch', 'lies', 'apologise']",negative
"RT @bsindia: 'The Indian Rupee just gave the Supreme leader, a vote of No-confidence, crashing to a historic low,' @RahulGandhi taunts  

#…","['indian', 'rupee', 'supreme', 'leader', 'vote', 'crashing', 'historic', 'low', 'taunts']",neutral
"RT @bsindia: 'The Indian Rupee just gave the Supreme leader, a vote of No-confidence, crashing to a historic low,' @RahulGandhi taunts  

#…","['indian', 'rupee', 'supreme', 'leader', 'vote', 'crashing', 'historic', 'low', 'taunts']",neutral
"RT @ncbn: I want to thank all the national and regional parties who supported us in our fight for justice, inspite of all the political bar…","['thank', 'national', 'regional', 'parties', 'supported', 'fight', 'justice', 'inspite', 'political']",positive
"RT @bsindia: 'The Indian Rupee just gave the Supreme leader, a vote of No-confidence, crashing to a historic low,' @RahulGandhi taunts  

#…","['indian', 'rupee', 'supreme', 'leader', 'vote', 'crashing', 'historic', 'low', 'taunts']",neutral
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
"'The Indian Rupee just gave the Supreme leader, a vote of No-confidence, crashing to a historic low,' @RahulGandhi… https://t.co/VekcTqa0w7","['indian', 'rupee', 'supreme', 'leader', 'vote', 'crashing', 'historic', 'low']",neutral
What was that #Noconfidencemotion https://t.co/rOUxsBGPB7,['noconfidencemotion'],negative
"RT @Mahaveerdas97: #NoConfidenceMotion
@mlkhattar Govt. and IG Anil Rao is responsible for Barwala Scandal 2014.
In police proceedings 6 pe…","['noconfidencemotion', 'govt', 'ig', 'anil', 'rao', 'responsible', 'barwala', 'scandal', 'police', 'proceedings']",negative
RT @BJPLive: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamdars…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
"RT @AnanthKumar_BJP: #NoConfidenceMotion moved by Shri Srinivas Kesineni was defeated with Ayes 135, Noes 330 . #Parliament reposed full fa…","['noconfidencemotion', 'moved', 'shri', 'srinivas', 'kesineni', 'defeated', 'ayes', 'noes', 'parliament', 'reposed']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4CGState: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naam…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @kpmaurya1: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJPLive: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamdars…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @kpmaurya1: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @kpmaurya1: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @kpmaurya1: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @kpmaurya1: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BhaavnaArora: Pappu after his speech #NoConfidenceMotion https://t.co/sPvRg6wpq5,"['pappu', 'speech', 'noconfidencemotion']",positive
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
"RT @ncbn: I want to thank all the national and regional parties who supported us in our fight for justice, inspite of all the political bar…","['thank', 'national', 'regional', 'parties', 'supported', 'fight', 'justice', 'inspite', 'political']",positive
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4CGState: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naam…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’… https://t.co/h1qynSh754,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
"RT @abhishkJntrMnt: #खट्टर_का_काला_चिठ्ठा  
#NoConfidenceMotion
@HarshadeSilvaMP @MohamedNasheed @NalakaG @akashbanerjee @hmtvlive @TV9Telu…",['noconfidencemotion'],negative
RT @RDVijay45: It's Just The #Beginning For 2019 Parliament #Election Every Politician Speaks Like A #Actor But End of the Day #Modi Surviv…,"['beginning', 'parliament', 'election', 'politician', 'speaks', 'actor', 'day', 'modi']",positive
RT @kpmaurya1: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @kpmaurya1: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @kpmaurya1: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @kpmaurya1: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @kpmaurya1: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @kpmaurya1: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @kpmaurya1: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @kpmaurya1: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @kpmaurya1: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @kpmaurya1: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
"RT @saandiippnayak: Meet the Famous Minds...
Newton- Extraordinary Mind Einstein- Genius Mind 
Bill Gates- Brilliant Mind 
And then comes
R…","['meet', 'famous', 'minds', 'extraordinary', 'mind', 'genius', 'mind', 'bill', 'brilliant', 'mind', 'comes']",positive
"RT @saandiippnayak: Call me Pappu, I will have no hatred, anger for you, says Rahul Gandhi before hugging Narendra Modi.
Me To Awara Pagal…","['call', 'pappu', 'hatred', 'anger', 'rahul', 'gandhi', 'hugging', 'narendra', 'modi', 'awara']",positive
RT @saandiippnayak: Rahul Gandhi is an embarrassment not just to the country but even to his own party.Time has come when someone from Cong…,"['rahul', 'gandhi', 'embarrassment', 'country', 'own']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @kpmaurya1: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @kpmaurya1: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @BJP4India: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @kpmaurya1: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @kpmaurya1: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
RT @kpmaurya1: The opposition had neither the numbers nor the issues. It appears that their ego brought the ‘no confidence motion’. ‘Naamda…,"['opposition', 'neither', 'nor', 'issues', 'appears', 'ego', 'brought', 'confidence']",negative
